,startX,startY,endX,endY
2076,119.18,31.955,120.269,31.4867
2077,119.18,31.955,120.275,31.6219
2078,119.18,31.955,120.242,31.5031
2079,119.18,31.955,120.354,31.5848
2080,119.18,31.955,120.354,31.5475
2081,119.18,31.955,120.245,31.5631
2082,119.18,31.955,120.288,31.6842
2083,119.18,31.955,119.996,31.7586
2084,119.18,31.955,119.935,31.7039
2085,119.18,31.955,119.905,31.9108
2086,119.18,31.955,119.68,32.1883
2087,119.18,31.955,119.491,32.215
2088,119.18,31.955,119.43,32.1319
2089,119.18,31.955,119.9,32.4867
2090,119.18,31.955,119.9219,32.4611
2091,119.18,31.955,119.888,32.4639
2092,119.18,31.955,119.036,33.5981
2093,119.18,31.955,119.007,33.575
2094,119.18,31.955,118.989,33.6067
2095,119.18,31.955,119.135,33.5039
2096,119.18,31.955,119.0122,33.627
2097,119.18,31.955,120.118,33.4022
2098,119.18,31.955,120.156,33.3942
2099,119.18,31.955,120.225,33.3947
2100,119.18,31.955,120.07,30.8244
2101,119.18,31.955,120.635,31.17
2102,119.18,31.955,120.734,31.656
2103,119.18,31.955,120.526,31.874
2104,119.18,31.955,119.146,31.955
2105,119.18,31.955,119.18,31.955
2106,120.268,31.92,121.4,31.238
2107,120.268,31.92,121.478,31.2036
2108,120.268,31.92,121.467,31.3008
2109,120.268,31.92,121.412,31.1654
2110,120.268,31.92,121.536,31.2659
2111,120.268,31.92,121.425,31.2261
2112,120.268,31.92,121.703,31.1907
2113,120.268,31.92,121.533,31.2284
2114,120.268,31.92,121.577,31.2071
2115,120.268,31.92,118.803,32.1083
2116,120.268,31.92,118.795,32.0775
2117,120.268,31.92,118.907,32.105
2118,120.268,31.92,120.561,31.2472
2119,120.268,31.92,120.628,31.2864
2120,120.268,31.92,120.591,31.3019
2121,120.268,31.92,120.596,31.3264
2122,120.268,31.92,120.613,31.2703
2123,120.268,31.92,120.543,31.2994
2124,120.268,31.92,120.669,31.3097
2125,120.268,31.92,120.641,31.3708
2126,120.268,31.92,120.913,31.96
2127,120.268,31.92,120.94,31.93
2128,120.268,31.92,120.269,31.4867
2129,120.268,31.92,120.275,31.6219
2130,120.268,31.92,120.242,31.5031
2131,120.268,31.92,120.354,31.5848
2132,120.268,31.92,120.354,31.5475
2133,120.268,31.92,120.245,31.5631
2134,120.268,31.92,120.288,31.6842
2135,120.268,31.92,119.996,31.7586
2136,120.268,31.92,119.935,31.7039
2137,120.268,31.92,119.905,31.9108
2138,120.268,31.92,119.68,32.1883
2139,120.268,31.92,119.491,32.215
2140,120.268,31.92,119.43,32.1319
2141,120.268,31.92,119.9,32.4867
2142,120.268,31.92,119.9219,32.4611
2143,120.268,31.92,119.888,32.4639
2144,120.268,31.92,120.118,33.4022
2145,120.268,31.92,120.156,33.3942
2146,120.268,31.92,120.225,33.3947
2147,120.268,31.92,120.211,30.21
2148,120.268,31.92,120.063,30.2747
2149,120.268,31.92,120.348,30.3058
2150,120.268,31.92,120.127,30.2456
2151,120.268,31.92,120.19,30.2692
2152,120.268,31.92,120.157,30.2897
2153,120.268,31.92,120.12,30.3119
2154,120.268,31.92,120.301,30.4183
2155,120.268,31.92,120.27,30.1819
2156,120.268,31.92,120.088,30.1808
2157,120.268,31.92,120.07,30.8244
2158,120.268,31.92,120.744,30.7946
2159,120.268,31.92,120.726,30.7478
2160,120.268,31.92,120.635,31.17
2161,120.268,31.92,120.953,31.388
2162,120.268,31.92,120.734,31.656
2163,120.268,31.92,120.526,31.874
2164,120.268,31.92,121.115,31.453
2165,120.268,31.92,121.14,31.422
2166,120.268,31.92,119.146,31.955
2167,120.268,31.92,119.18,31.955
2168,120.268,31.92,120.268,31.92
2169,120.237,31.909,121.4,31.238
2170,120.237,31.909,121.478,31.2036
2171,120.237,31.909,121.467,31.3008
2172,120.237,31.909,121.412,31.1654
2173,120.237,31.909,121.536,31.2659
2174,120.237,31.909,121.425,31.2261
2175,120.237,31.909,121.703,31.1907
2176,120.237,31.909,121.533,31.2284
2177,120.237,31.909,121.577,31.2071
2178,120.237,31.909,118.803,32.1083
2179,120.237,31.909,118.795,32.0775
2180,120.237,31.909,118.907,32.105
2181,120.237,31.909,120.561,31.2472
2182,120.237,31.909,120.628,31.2864
2183,120.237,31.909,120.591,31.3019
2184,120.237,31.909,120.596,31.3264
2185,120.237,31.909,120.613,31.2703
2186,120.237,31.909,120.543,31.2994
2187,120.237,31.909,120.669,31.3097
2188,120.237,31.909,120.641,31.3708
2189,120.237,31.909,120.913,31.96
2190,120.237,31.909,120.94,31.93
2191,120.237,31.909,120.269,31.4867
2192,120.237,31.909,120.275,31.6219
2193,120.237,31.909,120.242,31.5031
2194,120.237,31.909,120.354,31.5848
2195,120.237,31.909,120.354,31.5475
2196,120.237,31.909,120.245,31.5631
2197,120.237,31.909,120.288,31.6842
2198,120.237,31.909,119.996,31.7586
2199,120.237,31.909,119.935,31.7039
2200,120.237,31.909,119.905,31.9108
2201,120.237,31.909,119.68,32.1883
2202,120.237,31.909,119.491,32.215
2203,120.237,31.909,119.43,32.1319
2204,120.237,31.909,119.9,32.4867
2205,120.237,31.909,119.9219,32.4611
2206,120.237,31.909,119.888,32.4639
2207,120.237,31.909,120.118,33.4022
2208,120.237,31.909,120.156,33.3942
2209,120.237,31.909,120.225,33.3947
2210,120.237,31.909,120.211,30.21
2211,120.237,31.909,120.063,30.2747
2212,120.237,31.909,120.348,30.3058
2213,120.237,31.909,120.127,30.2456
2214,120.237,31.909,120.19,30.2692
2215,120.237,31.909,120.157,30.2897
2216,120.237,31.909,120.12,30.3119
2217,120.237,31.909,120.301,30.4183
2218,120.237,31.909,120.27,30.1819
2219,120.237,31.909,120.088,30.1808
2220,120.237,31.909,120.07,30.8244
2221,120.237,31.909,120.744,30.7946
2222,120.237,31.909,120.726,30.7478
2223,120.237,31.909,120.635,31.17
2224,120.237,31.909,120.953,31.388
2225,120.237,31.909,120.734,31.656
2226,120.237,31.909,120.526,31.874
2227,120.237,31.909,121.115,31.453
2228,120.237,31.909,121.14,31.422
2229,120.237,31.909,119.146,31.955
2230,120.237,31.909,119.18,31.955
2231,120.237,31.909,120.268,31.92
2232,120.237,31.909,120.237,31.909
2233,120.302,31.92,121.4,31.238
2234,120.302,31.92,121.478,31.2036
2235,120.302,31.92,121.467,31.3008
2236,120.302,31.92,121.412,31.1654
2237,120.302,31.92,121.536,31.2659
2238,120.302,31.92,121.425,31.2261
2239,120.302,31.92,121.703,31.1907
2240,120.302,31.92,121.533,31.2284
2241,120.302,31.92,121.577,31.2071
2242,120.302,31.92,118.803,32.1083
2243,120.302,31.92,118.795,32.0775
2244,120.302,31.92,118.907,32.105
2245,120.302,31.92,120.561,31.2472
2246,120.302,31.92,120.628,31.2864
2247,120.302,31.92,120.591,31.3019
2248,120.302,31.92,120.596,31.3264
2249,120.302,31.92,120.613,31.2703
2250,120.302,31.92,120.543,31.2994
2251,120.302,31.92,120.669,31.3097
2252,120.302,31.92,120.641,31.3708
2253,120.302,31.92,120.913,31.96
2254,120.302,31.92,120.94,31.93
2255,120.302,31.92,120.269,31.4867
2256,120.302,31.92,120.275,31.6219
2257,120.302,31.92,120.242,31.5031
2258,120.302,31.92,120.354,31.5848
2259,120.302,31.92,120.354,31.5475
2260,120.302,31.92,120.245,31.5631
2261,120.302,31.92,120.288,31.6842
2262,120.302,31.92,119.996,31.7586
2263,120.302,31.92,119.935,31.7039
2264,120.302,31.92,119.905,31.9108
2265,120.302,31.92,119.68,32.1883
2266,120.302,31.92,119.491,32.215
2267,120.302,31.92,119.43,32.1319
2268,120.302,31.92,119.9,32.4867
2269,120.302,31.92,119.9219,32.4611
2270,120.302,31.92,119.888,32.4639
2271,120.302,31.92,120.118,33.4022
2272,120.302,31.92,120.156,33.3942
2273,120.302,31.92,120.225,33.3947
2274,120.302,31.92,120.211,30.21
2275,120.302,31.92,120.063,30.2747
2276,120.302,31.92,120.348,30.3058
2277,120.302,31.92,120.127,30.2456
2278,120.302,31.92,120.19,30.2692
2279,120.302,31.92,120.157,30.2897
2280,120.302,31.92,120.12,30.3119
2281,120.302,31.92,120.301,30.4183
2282,120.302,31.92,120.27,30.1819
2283,120.302,31.92,120.088,30.1808
2284,120.302,31.92,120.07,30.8244
2285,120.302,31.92,120.744,30.7946
2286,120.302,31.92,120.726,30.7478
2287,120.302,31.92,120.635,31.17
2288,120.302,31.92,120.953,31.388
2289,120.302,31.92,120.734,31.656
2290,120.302,31.92,120.526,31.874
2291,120.302,31.92,121.115,31.453
2292,120.302,31.92,121.14,31.422
2293,120.302,31.92,119.146,31.955
2294,120.302,31.92,119.18,31.955
2295,120.302,31.92,120.268,31.92
2296,120.302,31.92,120.237,31.909
2297,120.302,31.92,120.302,31.92
2298,119.818,31.354,121.4,31.238
2299,119.818,31.354,121.478,31.2036
2300,119.818,31.354,121.467,31.3008
2301,119.818,31.354,121.412,31.1654
2302,119.818,31.354,121.536,31.2659
2303,119.818,31.354,121.425,31.2261
2304,119.818,31.354,121.533,31.2284
2305,119.818,31.354,121.577,31.2071
2306,119.818,31.354,118.803,32.1083
2307,119.818,31.354,118.795,32.0775
2308,119.818,31.354,118.907,32.105
2309,119.818,31.354,120.561,31.2472
2310,119.818,31.354,120.628,31.2864
2311,119.818,31.354,120.591,31.3019
2312,119.818,31.354,120.596,31.3264
2313,119.818,31.354,120.613,31.2703
2314,119.818,31.354,120.543,31.2994
2315,119.818,31.354,120.669,31.3097
2316,119.818,31.354,120.641,31.3708
2317,119.818,31.354,120.913,31.96
2318,119.818,31.354,120.94,31.93
2319,119.818,31.354,120.269,31.4867
2320,119.818,31.354,120.275,31.6219
2321,119.818,31.354,120.242,31.5031
2322,119.818,31.354,120.354,31.5848
2323,119.818,31.354,120.354,31.5475
2324,119.818,31.354,120.245,31.5631
2325,119.818,31.354,120.288,31.6842
2326,119.818,31.354,119.996,31.7586
2327,119.818,31.354,119.935,31.7039
2328,119.818,31.354,119.905,31.9108
2329,119.818,31.354,119.68,32.1883
2330,119.818,31.354,119.491,32.215
2331,119.818,31.354,119.43,32.1319
2332,119.818,31.354,119.9,32.4867
2333,119.818,31.354,119.9219,32.4611
2334,119.818,31.354,119.888,32.4639
2335,119.818,31.354,120.211,30.21
2336,119.818,31.354,120.063,30.2747
2337,119.818,31.354,120.348,30.3058
2338,119.818,31.354,120.127,30.2456
2339,119.818,31.354,120.19,30.2692
2340,119.818,31.354,120.157,30.2897
2341,119.818,31.354,120.12,30.3119
2342,119.818,31.354,120.301,30.4183
2343,119.818,31.354,120.27,30.1819
2344,119.818,31.354,120.088,30.1808
2345,119.818,31.354,120.598,30.0911
2346,119.818,31.354,120.605,29.9919
2347,119.818,31.354,120.07,30.8244
2348,119.818,31.354,120.744,30.7946
2349,119.818,31.354,120.726,30.7478
2350,119.818,31.354,120.635,31.17
2351,119.818,31.354,120.953,31.388
2352,119.818,31.354,120.734,31.656
2353,119.818,31.354,120.526,31.874
2354,119.818,31.354,121.115,31.453
2355,119.818,31.354,121.14,31.422
2356,119.818,31.354,119.146,31.955
2357,119.818,31.354,119.18,31.955
2358,119.818,31.354,120.268,31.92
2359,119.818,31.354,120.237,31.909
2360,119.818,31.354,120.302,31.92
2361,119.818,31.354,119.818,31.354
2362,119.794,31.371,121.4,31.238
2363,119.794,31.371,121.478,31.2036
2364,119.794,31.371,121.467,31.3008
2365,119.794,31.371,121.412,31.1654
2366,119.794,31.371,121.536,31.2659
2367,119.794,31.371,121.425,31.2261
2368,119.794,31.371,121.533,31.2284
2369,119.794,31.371,121.577,31.2071
2370,119.794,31.371,118.803,32.1083
2371,119.794,31.371,118.795,32.0775
2372,119.794,31.371,118.907,32.105
2373,119.794,31.371,120.561,31.2472
2374,119.794,31.371,120.628,31.2864
2375,119.794,31.371,120.591,31.3019
2376,119.794,31.371,120.596,31.3264
2377,119.794,31.371,120.613,31.2703
2378,119.794,31.371,120.543,31.2994
2379,119.794,31.371,120.669,31.3097
2380,119.794,31.371,120.641,31.3708
2381,119.794,31.371,120.913,31.96
2382,119.794,31.371,120.94,31.93
2383,119.794,31.371,120.269,31.4867
2384,119.794,31.371,120.275,31.6219
2385,119.794,31.371,120.242,31.5031
2386,119.794,31.371,120.354,31.5848
2387,119.794,31.371,120.354,31.5475
2388,119.794,31.371,120.245,31.5631
2389,119.794,31.371,120.288,31.6842
2390,119.794,31.371,119.996,31.7586
2391,119.794,31.371,119.935,31.7039
2392,119.794,31.371,119.905,31.9108
2393,119.794,31.371,119.68,32.1883
2394,119.794,31.371,119.491,32.215
2395,119.794,31.371,119.43,32.1319
2396,119.794,31.371,119.9,32.4867
2397,119.794,31.371,119.9219,32.4611
2398,119.794,31.371,119.888,32.4639
2399,119.794,31.371,120.211,30.21
2400,119.794,31.371,120.063,30.2747
2401,119.794,31.371,120.348,30.3058
2402,119.794,31.371,120.127,30.2456
2403,119.794,31.371,120.19,30.2692
2404,119.794,31.371,120.157,30.2897
2405,119.794,31.371,120.12,30.3119
2406,119.794,31.371,120.301,30.4183
2407,119.794,31.371,120.27,30.1819
2408,119.794,31.371,120.088,30.1808
2409,119.794,31.371,120.598,30.0911
2410,119.794,31.371,120.605,29.9919
2411,119.794,31.371,120.07,30.8244
2412,119.794,31.371,120.744,30.7946
2413,119.794,31.371,120.726,30.7478
2414,119.794,31.371,120.635,31.17
2415,119.794,31.371,120.953,31.388
2416,119.794,31.371,120.734,31.656
2417,119.794,31.371,120.526,31.874
2418,119.794,31.371,121.115,31.453
2419,119.794,31.371,121.14,31.422
2420,119.794,31.371,119.146,31.955
2421,119.794,31.371,119.18,31.955
2422,119.794,31.371,120.268,31.92
2423,119.794,31.371,120.237,31.909
2424,119.794,31.371,120.302,31.92
2425,119.794,31.371,119.818,31.354
2426,119.794,31.371,119.794,31.371
2427,119.579,31.751,118.803,32.1083
2428,119.579,31.751,118.795,32.0775
2429,119.579,31.751,118.907,32.105
2430,119.579,31.751,120.561,31.2472
2431,119.579,31.751,120.628,31.2864
2432,119.579,31.751,120.591,31.3019
2433,119.579,31.751,120.596,31.3264
2434,119.579,31.751,120.613,31.2703
2435,119.579,31.751,120.543,31.2994
2436,119.579,31.751,120.669,31.3097
2437,119.579,31.751,120.641,31.3708
2438,119.579,31.751,120.913,31.96
2439,119.579,31.751,120.94,31.93
2440,119.579,31.751,120.269,31.4867
2441,119.579,31.751,120.275,31.6219
2442,119.579,31.751,120.242,31.5031
2443,119.579,31.751,120.354,31.5848
2444,119.579,31.751,120.354,31.5475
2445,119.579,31.751,120.245,31.5631
2446,119.579,31.751,120.288,31.6842
2447,119.579,31.751,119.996,31.7586
2448,119.579,31.751,119.935,31.7039
2449,119.579,31.751,119.905,31.9108
2450,119.579,31.751,119.68,32.1883
2451,119.579,31.751,119.491,32.215
2452,119.579,31.751,119.43,32.1319
2453,119.579,31.751,119.9,32.4867
2454,119.579,31.751,119.9219,32.4611
2455,119.579,31.751,119.888,32.4639
2456,119.579,31.751,119.135,33.5039
2457,119.579,31.751,120.118,33.4022
2458,119.579,31.751,120.156,33.3942
2459,119.579,31.751,120.225,33.3947
2460,119.579,31.751,120.211,30.21
2461,119.579,31.751,120.063,30.2747
2462,119.579,31.751,120.348,30.3058
2463,119.579,31.751,120.127,30.2456
2464,119.579,31.751,120.19,30.2692
2465,119.579,31.751,120.157,30.2897
2466,119.579,31.751,120.12,30.3119
2467,119.579,31.751,120.301,30.4183
2468,119.579,31.751,120.27,30.1819
2469,119.579,31.751,120.088,30.1808
2470,119.579,31.751,120.07,30.8244
2471,119.579,31.751,120.744,30.7946
2472,119.579,31.751,120.726,30.7478
2473,119.579,31.751,120.635,31.17
2474,119.579,31.751,120.953,31.388
2475,119.579,31.751,120.734,31.656
2476,119.579,31.751,120.526,31.874
2477,119.579,31.751,121.115,31.453
2478,119.579,31.751,121.14,31.422
2479,119.579,31.751,119.146,31.955
2480,119.579,31.751,119.18,31.955
2481,119.579,31.751,120.268,31.92
2482,119.579,31.751,120.237,31.909
2483,119.579,31.751,120.302,31.92
2484,119.579,31.751,119.818,31.354
2485,119.579,31.751,119.794,31.371
2486,119.579,31.751,119.579,31.751
2487,119.579,31.737,118.803,32.1083
2488,119.579,31.737,118.795,32.0775
2489,119.579,31.737,118.907,32.105
2490,119.579,31.737,120.561,31.2472
2491,119.579,31.737,120.628,31.2864
2492,119.579,31.737,120.591,31.3019
2493,119.579,31.737,120.596,31.3264
2494,119.579,31.737,120.613,31.2703
2495,119.579,31.737,120.543,31.2994
2496,119.579,31.737,120.669,31.3097
2497,119.579,31.737,120.641,31.3708
2498,119.579,31.737,120.913,31.96
2499,119.579,31.737,120.94,31.93
2500,119.579,31.737,120.269,31.4867
2501,119.579,31.737,120.275,31.6219
2502,119.579,31.737,120.242,31.5031
2503,119.579,31.737,120.354,31.5848
2504,119.579,31.737,120.354,31.5475
2505,119.579,31.737,120.245,31.5631
2506,119.579,31.737,120.288,31.6842
2507,119.579,31.737,119.996,31.7586
2508,119.579,31.737,119.935,31.7039
2509,119.579,31.737,119.905,31.9108
2510,119.579,31.737,119.68,32.1883
2511,119.579,31.737,119.491,32.215
2512,119.579,31.737,119.43,32.1319
2513,119.579,31.737,119.9,32.4867
2514,119.579,31.737,119.9219,32.4611
2515,119.579,31.737,119.888,32.4639
2516,119.579,31.737,120.118,33.4022
2517,119.579,31.737,120.156,33.3942
2518,119.579,31.737,120.225,33.3947
2519,119.579,31.737,120.211,30.21
2520,119.579,31.737,120.063,30.2747
2521,119.579,31.737,120.348,30.3058
2522,119.579,31.737,120.127,30.2456
2523,119.579,31.737,120.19,30.2692
2524,119.579,31.737,120.157,30.2897
2525,119.579,31.737,120.12,30.3119
2526,119.579,31.737,120.301,30.4183
2527,119.579,31.737,120.27,30.1819
2528,119.579,31.737,120.088,30.1808
2529,119.579,31.737,120.07,30.8244
2530,119.579,31.737,120.744,30.7946
2531,119.579,31.737,120.726,30.7478
2532,119.579,31.737,120.635,31.17
2533,119.579,31.737,120.953,31.388
2534,119.579,31.737,120.734,31.656
2535,119.579,31.737,120.526,31.874
2536,119.579,31.737,121.115,31.453
2537,119.579,31.737,121.14,31.422
2538,119.579,31.737,119.146,31.955
2539,119.579,31.737,119.18,31.955
2540,119.579,31.737,120.268,31.92
2541,119.579,31.737,120.237,31.909
2542,119.579,31.737,120.302,31.92
2543,119.579,31.737,119.818,31.354
2544,119.579,31.737,119.794,31.371
2545,119.579,31.737,119.579,31.751
2546,119.579,31.737,119.579,31.737
2547,119.46,31.4,118.803,32.1083
2548,119.46,31.4,118.795,32.0775
2549,119.46,31.4,118.907,32.105
2550,119.46,31.4,120.561,31.2472
2551,119.46,31.4,120.628,31.2864
2552,119.46,31.4,120.591,31.3019
2553,119.46,31.4,120.596,31.3264
2554,119.46,31.4,120.613,31.2703
2555,119.46,31.4,120.543,31.2994
2556,119.46,31.4,120.669,31.3097
2557,119.46,31.4,120.641,31.3708
2558,119.46,31.4,120.913,31.96
2559,119.46,31.4,120.94,31.93
2560,119.46,31.4,120.269,31.4867
2561,119.46,31.4,120.275,31.6219
2562,119.46,31.4,120.242,31.5031
2563,119.46,31.4,120.354,31.5848
2564,119.46,31.4,120.354,31.5475
2565,119.46,31.4,120.245,31.5631
2566,119.46,31.4,120.288,31.6842
2567,119.46,31.4,119.996,31.7586
2568,119.46,31.4,119.935,31.7039
2569,119.46,31.4,119.905,31.9108
2570,119.46,31.4,119.68,32.1883
2571,119.46,31.4,119.491,32.215
2572,119.46,31.4,119.43,32.1319
2573,119.46,31.4,119.9,32.4867
2574,119.46,31.4,119.9219,32.4611
2575,119.46,31.4,119.888,32.4639
2576,119.46,31.4,120.211,30.21
2577,119.46,31.4,120.063,30.2747
2578,119.46,31.4,120.348,30.3058
2579,119.46,31.4,120.127,30.2456
2580,119.46,31.4,120.19,30.2692
2581,119.46,31.4,120.157,30.2897
2582,119.46,31.4,120.12,30.3119
2583,119.46,31.4,120.301,30.4183
2584,119.46,31.4,120.27,30.1819
2585,119.46,31.4,120.088,30.1808
2586,119.46,31.4,120.598,30.0911
2587,119.46,31.4,120.605,29.9919
2588,119.46,31.4,120.07,30.8244
2589,119.46,31.4,120.744,30.7946
2590,119.46,31.4,120.726,30.7478
2591,119.46,31.4,120.635,31.17
2592,119.46,31.4,120.953,31.388
2593,119.46,31.4,120.734,31.656
2594,119.46,31.4,120.526,31.874
2595,119.46,31.4,121.115,31.453
2596,119.46,31.4,121.14,31.422
2597,119.46,31.4,119.146,31.955
2598,119.46,31.4,119.18,31.955
2599,119.46,31.4,120.268,31.92
2600,119.46,31.4,120.237,31.909
2601,119.46,31.4,120.302,31.92
2602,119.46,31.4,119.818,31.354
2603,119.46,31.4,119.794,31.371
2604,119.46,31.4,119.579,31.751
2605,119.46,31.4,119.579,31.737
2606,119.46,31.4,119.46,31.4
2607,119.438,31.317,118.803,32.1083
2608,119.438,31.317,118.795,32.0775
2609,119.438,31.317,118.907,32.105
2610,119.438,31.317,120.561,31.2472
2611,119.438,31.317,120.628,31.2864
2612,119.438,31.317,120.591,31.3019
2613,119.438,31.317,120.596,31.3264
2614,119.438,31.317,120.613,31.2703
2615,119.438,31.317,120.543,31.2994
2616,119.438,31.317,120.669,31.3097
2617,119.438,31.317,120.641,31.3708
2618,119.438,31.317,120.913,31.96
2619,119.438,31.317,120.94,31.93
2620,119.438,31.317,120.269,31.4867
2621,119.438,31.317,120.275,31.6219
2622,119.438,31.317,120.242,31.5031
2623,119.438,31.317,120.354,31.5848
2624,119.438,31.317,120.354,31.5475
2625,119.438,31.317,120.245,31.5631
2626,119.438,31.317,120.288,31.6842
2627,119.438,31.317,119.996,31.7586
2628,119.438,31.317,119.935,31.7039
2629,119.438,31.317,119.905,31.9108
2630,119.438,31.317,119.68,32.1883
2631,119.438,31.317,119.491,32.215
2632,119.438,31.317,119.43,32.1319
2633,119.438,31.317,119.9,32.4867
2634,119.438,31.317,119.9219,32.4611
2635,119.438,31.317,119.888,32.4639
2636,119.438,31.317,120.211,30.21
2637,119.438,31.317,120.063,30.2747
2638,119.438,31.317,120.348,30.3058
2639,119.438,31.317,120.127,30.2456
2640,119.438,31.317,120.19,30.2692
2641,119.438,31.317,120.157,30.2897
2642,119.438,31.317,120.12,30.3119
2643,119.438,31.317,120.301,30.4183
2644,119.438,31.317,120.27,30.1819
2645,119.438,31.317,120.088,30.1808
2646,119.438,31.317,120.598,30.0911
2647,119.438,31.317,120.605,29.9919
2648,119.438,31.317,120.07,30.8244
2649,119.438,31.317,120.744,30.7946
2650,119.438,31.317,120.726,30.7478
2651,119.438,31.317,120.635,31.17
2652,119.438,31.317,120.953,31.388
2653,119.438,31.317,120.734,31.656
2654,119.438,31.317,120.526,31.874
2655,119.438,31.317,121.115,31.453
2656,119.438,31.317,121.14,31.422
2657,119.438,31.317,119.146,31.955
2658,119.438,31.317,119.18,31.955
2659,119.438,31.317,120.268,31.92
2660,119.438,31.317,120.237,31.909
2661,119.438,31.317,120.302,31.92
2662,119.438,31.317,119.818,31.354
2663,119.438,31.317,119.794,31.371
2664,119.438,31.317,119.579,31.751
2665,119.438,31.317,119.579,31.737
2666,119.438,31.317,119.46,31.4
2667,119.438,31.317,119.438,31.317
2668,121.1518,31.89708,121.4,31.238
2669,121.1518,31.89708,121.478,31.2036
2670,121.1518,31.89708,121.467,31.3008
2671,121.1518,31.89708,121.412,31.1654
2672,121.1518,31.89708,121.536,31.2659
2673,121.1518,31.89708,121.425,31.2261
2674,121.1518,31.89708,121.703,31.1907
2675,121.1518,31.89708,121.533,31.2284
2676,121.1518,31.89708,121.577,31.2071
2677,121.1518,31.89708,120.561,31.2472
2678,121.1518,31.89708,120.628,31.2864
2679,121.1518,31.89708,120.591,31.3019
2680,121.1518,31.89708,120.596,31.3264
2681,121.1518,31.89708,120.613,31.2703
2682,121.1518,31.89708,120.543,31.2994
2683,121.1518,31.89708,120.669,31.3097
2684,121.1518,31.89708,120.641,31.3708
2685,121.1518,31.89708,120.913,31.96
2686,121.1518,31.89708,120.94,31.93
2687,121.1518,31.89708,120.269,31.4867
2688,121.1518,31.89708,120.275,31.6219
2689,121.1518,31.89708,120.242,31.5031
2690,121.1518,31.89708,120.354,31.5848
2691,121.1518,31.89708,120.354,31.5475
2692,121.1518,31.89708,120.245,31.5631
2693,121.1518,31.89708,120.288,31.6842
2694,121.1518,31.89708,119.996,31.7586
2695,121.1518,31.89708,119.935,31.7039
2696,121.1518,31.89708,119.905,31.9108
2697,121.1518,31.89708,119.68,32.1883
2698,121.1518,31.89708,119.491,32.215
2699,121.1518,31.89708,119.43,32.1319
2700,121.1518,31.89708,119.9,32.4867
2701,121.1518,31.89708,119.9219,32.4611
2702,121.1518,31.89708,119.888,32.4639
2703,121.1518,31.89708,120.156,33.3942
2704,121.1518,31.89708,120.225,33.3947
2705,121.1518,31.89708,120.348,30.3058
2706,121.1518,31.89708,120.301,30.4183
2707,121.1518,31.89708,120.07,30.8244
2708,121.1518,31.89708,120.744,30.7946
2709,121.1518,31.89708,120.726,30.7478
2710,121.1518,31.89708,120.635,31.17
2711,121.1518,31.89708,120.953,31.388
2712,121.1518,31.89708,120.734,31.656
2713,121.1518,31.89708,120.526,31.874
2714,121.1518,31.89708,121.115,31.453
2715,121.1518,31.89708,121.14,31.422
2716,121.1518,31.89708,120.268,31.92
2717,121.1518,31.89708,120.237,31.909
2718,121.1518,31.89708,120.302,31.92
2719,121.1518,31.89708,119.818,31.354
2720,121.1518,31.89708,119.794,31.371
2721,121.1518,31.89708,119.579,31.751
2722,121.1518,31.89708,119.579,31.737
2723,121.1518,31.89708,119.46,31.4
2724,121.1518,31.89708,119.438,31.317
2725,121.1518,31.89708,121.1518,31.89708
2726,119.7183,30.2366,120.561,31.2472
2727,119.7183,30.2366,120.628,31.2864
2728,119.7183,30.2366,120.591,31.3019
2729,119.7183,30.2366,120.596,31.3264
2730,119.7183,30.2366,120.613,31.2703
2731,119.7183,30.2366,120.543,31.2994
2732,119.7183,30.2366,120.669,31.3097
2733,119.7183,30.2366,120.641,31.3708
2734,119.7183,30.2366,120.269,31.4867
2735,119.7183,30.2366,120.275,31.6219
2736,119.7183,30.2366,120.242,31.5031
2737,119.7183,30.2366,120.354,31.5848
2738,119.7183,30.2366,120.354,31.5475
2739,119.7183,30.2366,120.245,31.5631
2740,119.7183,30.2366,120.288,31.6842
2741,119.7183,30.2366,119.996,31.7586
2742,119.7183,30.2366,119.935,31.7039
2743,119.7183,30.2366,119.905,31.9108
2744,119.7183,30.2366,120.211,30.21
2745,119.7183,30.2366,120.063,30.2747
2746,119.7183,30.2366,120.348,30.3058
2747,119.7183,30.2366,120.127,30.2456
2748,119.7183,30.2366,120.19,30.2692
2749,119.7183,30.2366,120.157,30.2897
2750,119.7183,30.2366,120.12,30.3119
2751,119.7183,30.2366,120.301,30.4183
2752,119.7183,30.2366,120.27,30.1819
2753,119.7183,30.2366,120.088,30.1808
2754,119.7183,30.2366,120.598,30.0911
2755,119.7183,30.2366,120.605,29.9919
2756,119.7183,30.2366,120.07,30.8244
2757,119.7183,30.2366,120.744,30.7946
2758,119.7183,30.2366,120.726,30.7478
2759,119.7183,30.2366,118.871,28.9404
2760,119.7183,30.2366,118.871,28.9664
2761,119.7183,30.2366,118.855,28.9745
2762,119.7183,30.2366,119.914,28.4514
2763,119.7183,30.2366,119.93,28.4586
2764,119.7183,30.2366,120.635,31.17
2765,119.7183,30.2366,120.953,31.388
2766,119.7183,30.2366,120.734,31.656
2767,119.7183,30.2366,119.146,31.955
2768,119.7183,30.2366,119.18,31.955
2769,119.7183,30.2366,120.268,31.92
2770,119.7183,30.2366,120.237,31.909
2771,119.7183,30.2366,120.302,31.92
2772,119.7183,30.2366,119.818,31.354
2773,119.7183,30.2366,119.794,31.371
